age,marital_status,no_of_dependants,education_level,relationship_to_student,income_in_kes,additional_income,employment_length,employment_status,guarantor_credit_score,existing_loans,outstanding_loan_amount,monthly_repayment_amount,monthly_expenses,missed_payments_last_year,financial_counseling,risk_score,risk_level
52,Divorced,3,Bachelor’s Degree,Sibling,67082,26053,20,Employed,565,False,0,0,42944,5,True,42.545245935341256,Medium
32,Married,3,PhD,Parent,63493,37852,16,Self-Employed,468,False,0,0,26684,1,False,37.03816406742194,Low
21,Married,0,Bachelor’s Degree,Other,105616,45816,47,Employed,635,False,0,0,43783,3,True,30.472035998894725,Low
54,Single,0,Bachelor’s Degree,Parent,27610,37341,31,Employed,580,True,20862,24784,11299,4,False,51.47705660679746,Medium
51,Single,1,Master’s Degree,Other,144332,49458,20,Self-Employed,641,True,59419,14171,41545,2,False,47.305599260384994,Medium
50,Divorced,1,High School,Parent,42750,31771,25,Self-Employed,748,True,66662,241,27943,1,True,42.39015826287187,Medium
23,Single,4,Bachelor’s Degree,Other,69087,7842,1,Self-Employed,699,True,36435,46423,31486,0,True,52.206590683430036,Medium
37,Single,6,Master’s Degree,Sibling,97726,49950,37,Unemployed,558,False,0,0,10269,3,True,32.96384122685824,Low
30,Single,3,Bachelor’s Degree,Other,31048,23585,10,Employed,708,False,0,0,40901,2,False,41.81019292622271,Medium
65,Divorced,6,PhD,Other,39687,41880,20,Unemployed,319,True,91394,45494,27279,3,True,65.99448669245648,Medium
47,Married,4,PhD,Other,86284,31755,29,Employed,472,False,0,0,34844,0,True,27.02450448558534,Low
52,Single,1,High School,Other,64646,14795,28,Employed,597,False,0,0,35259,4,True,39.487415400202636,Low
55,Married,2,High School,Guardian,54703,48538,14,Self-Employed,307,False,0,0,45803,4,False,53.075456177581295,Medium
35,Divorced,2,Bachelor’s Degree,Parent,46722,5110,23,Unemployed,473,True,20975,27874,20813,4,True,61.87233399742101,Medium
22,Divorced,5,Bachelor’s Degree,Guardian,60070,26226,33,Self-Employed,435,True,41809,49303,38275,0,False,59.9853177553652,Medium
34,Divorced,0,High School,Sibling,54585,32855,26,Employed,363,False,0,0,30786,1,True,37.841627300359214,Low
32,Married,2,Bachelor’s Degree,Sibling,15091,47836,2,Employed,706,False,0,0,27554,0,False,32.34226425716128,Low
51,Single,3,High School,Parent,71718,8370,34,Self-Employed,667,False,0,0,21533,3,False,37.950102403979,Low
38,Single,0,Bachelor’s Degree,Guardian,95118,30811,35,Unemployed,466,False,0,0,48918,1,True,39.23181687759049,Low
42,Married,3,Master’s Degree,Guardian,52032,29133,37,Unemployed,324,False,0,0,31260,3,False,48.788390229345126,Medium
19,Divorced,6,PhD,Other,44896,47802,6,Employed,686,True,67991,25497,17878,0,True,43.876779704338226,Medium
54,Married,6,Bachelor’s Degree,Sibling,19711,399,31,Unemployed,653,False,0,0,15967,0,False,35.192058944459795,Low
52,Single,5,High School,Sibling,55638,36106,18,Self-Employed,799,True,56206,38925,37634,3,True,53.478536426268775,Medium
34,Divorced,0,Master’s Degree,Sibling,73219,4753,28,Self-Employed,314,True,11147,1451,21545,2,True,50.51224178778668,Medium
46,Single,5,Master’s Degree,Parent,18993,33386,18,Unemployed,328,True,48496,46147,16693,1,True,61.61262884406375,Medium
55,Married,4,Master’s Degree,Guardian,77244,42785,17,Self-Employed,388,True,59085,46959,43809,3,True,60.794466068895645,Medium
19,Married,2,High School,Sibling,106526,31195,36,Employed,512,False,0,0,29517,2,False,37.47474939670259,Low
56,Single,3,PhD,Guardian,85143,13364,8,Employed,388,False,0,0,35038,0,False,37.78076449848025,Low
21,Married,3,Master’s Degree,Other,140358,22415,27,Unemployed,394,False,0,0,26931,3,False,45.01437761812656,Medium
43,Married,2,Bachelor’s Degree,Guardian,130749,35594,31,Self-Employed,770,True,23049,29353,45323,2,True,40.984390714746255,Medium
42,Single,5,PhD,Guardian,133412,12346,13,Unemployed,502,False,0,0,38589,4,False,48.72281551441467,Medium
42,Single,4,High School,Other,91792,13545,36,Self-Employed,625,True,64117,43605,12676,0,False,49.31932222805563,Medium
47,Married,4,PhD,Other,19846,5827,13,Unemployed,579,True,22595,45189,47455,4,True,66.04610300175003,Medium
26,Married,6,PhD,Guardian,87807,19426,2,Self-Employed,408,True,35460,35542,19049,2,False,59.80500819010777,Medium
47,Married,6,Master’s Degree,Sibling,141100,38600,6,Unemployed,734,True,58465,94,27887,4,True,48.01437396242056,Medium
64,Married,6,Master’s Degree,Parent,41735,25669,10,Employed,846,False,0,0,25393,4,False,33.8505295717049,Low
33,Divorced,4,Bachelor’s Degree,Sibling,99939,14453,8,Employed,491,True,89184,42021,29454,5,False,70.08780971907525,High
25,Divorced,6,PhD,Sibling,97953,28851,23,Employed,437,True,76467,10342,17341,1,True,47.41074958552087,Medium
30,Divorced,5,Bachelor’s Degree,Other,70802,3546,21,Employed,405,True,4238,47852,45571,3,True,63.14060349451968,Medium
43,Divorced,6,Master’s Degree,Parent,108372,5330,47,Self-Employed,658,False,0,0,46147,4,True,36.458532025421384,Low
60,Divorced,4,Master’s Degree,Guardian,64137,27721,30,Unemployed,621,True,94731,38624,19502,5,False,63.73614268121949,Medium
45,Married,5,Bachelor’s Degree,Sibling,91582,42943,5,Unemployed,467,True,46547,43337,17371,2,False,60.2371443428203,Medium
65,Single,5,Bachelor’s Degree,Parent,51469,23315,2,Unemployed,540,False,0,0,49284,1,False,47.387835829418805,Medium
29,Single,6,High School,Sibling,82880,20473,16,Self-Employed,475,False,0,0,24643,2,False,45.4406953412545,Medium
60,Divorced,1,Bachelor’s Degree,Guardian,84488,34182,22,Employed,597,True,35735,47990,49534,4,False,59.432770445795335,Medium
53,Divorced,6,High School,Other,91353,49368,14,Unemployed,846,True,96721,49926,15635,3,False,56.18885975407572,Medium
48,Married,0,High School,Parent,120032,46297,32,Unemployed,755,True,67902,27948,37549,5,False,57.43971048908538,Medium
20,Single,5,PhD,Parent,109349,8161,18,Self-Employed,319,False,0,0,46593,3,True,48.826480836326795,Medium
64,Divorced,0,Bachelor’s Degree,Guardian,27034,7958,17,Employed,586,False,0,0,28768,3,False,40.17975878419453,Medium
26,Married,2,Master’s Degree,Parent,19588,14095,34,Employed,783,False,0,0,32730,1,False,31.672964317951553,Low
55,Married,3,PhD,Sibling,14254,16859,19,Employed,327,True,2969,10552,24596,2,False,54.603398521691076,Medium
56,Married,4,Bachelor’s Degree,Sibling,106237,25003,4,Self-Employed,674,False,0,0,29326,2,True,30.245844701114493,Low
42,Single,2,PhD,Sibling,105711,29713,39,Unemployed,566,False,0,0,10158,4,False,37.16556631850419,Low
48,Single,4,PhD,Guardian,37391,46180,5,Unemployed,645,False,0,0,49224,1,True,38.57965519019987,Low
19,Married,6,Bachelor’s Degree,Other,113786,32838,8,Employed,386,True,19217,37342,48310,0,False,58.5574473086488,Medium
33,Married,3,Bachelor’s Degree,Sibling,28777,41724,31,Self-Employed,382,False,0,0,48318,2,False,47.76315344570324,Medium
43,Married,3,Master’s Degree,Other,135645,21308,43,Self-Employed,300,True,11772,29933,21706,4,False,55.82390954407295,Medium
20,Single,5,Master’s Degree,Parent,25025,4745,46,Employed,347,False,0,0,40322,5,True,52.725970673298335,Medium
35,Single,2,PhD,Guardian,128695,32903,41,Employed,722,False,0,0,21298,1,False,21.95981113751497,Low
49,Married,3,Master’s Degree,Other,11144,36841,11,Unemployed,432,False,0,0,27153,0,True,38.1158209118541,Low
29,Married,2,Bachelor’s Degree,Parent,146461,17121,43,Employed,361,False,0,0,23695,3,False,38.215004406373765,Low
35,Single,6,Bachelor’s Degree,Sibling,126396,24042,42,Self-Employed,597,False,0,0,31362,5,True,38.42762723404256,Low
40,Married,1,Bachelor’s Degree,Parent,36663,328,20,Unemployed,545,False,0,0,47159,2,True,45.43985813023856,Medium
38,Married,0,Bachelor’s Degree,Guardian,72504,33650,1,Unemployed,750,False,0,0,12303,4,False,39.26889643547941,Low
20,Married,5,PhD,Parent,28100,6197,24,Unemployed,785,False,0,0,17253,5,False,45.08335248042737,Medium
33,Single,3,High School,Sibling,17406,32101,35,Unemployed,734,True,23630,24986,17589,0,True,45.27874657640232,Medium
47,Divorced,3,Bachelor’s Degree,Sibling,81343,30978,20,Unemployed,543,False,0,0,46712,1,False,42.52184654324399,Medium
63,Divorced,6,PhD,Parent,102242,4988,30,Self-Employed,559,True,31441,44361,22636,4,False,55.40072093119647,Medium
34,Married,3,Bachelor’s Degree,Guardian,67045,40129,13,Employed,387,False,0,0,40358,2,True,40.76713631389886,Medium
45,Divorced,2,Bachelor’s Degree,Other,72528,5210,12,Employed,601,False,0,0,42236,1,False,38.61069186699825,Low
53,Married,0,Bachelor’s Degree,Parent,112654,4146,26,Self-Employed,831,True,63058,41850,30137,0,True,38.2414657695496,Low
53,Single,4,High School,Sibling,44965,23113,43,Self-Employed,306,True,43772,38760,31540,3,False,66.83313101225016,Medium
57,Married,2,High School,Parent,149059,43055,43,Unemployed,322,True,68682,14723,44940,1,True,52.500240222897666,Medium
23,Single,0,PhD,Guardian,144693,3930,28,Self-Employed,646,True,27213,39094,11023,0,False,41.2469005277701,Medium
53,Married,4,Bachelor’s Degree,Other,55110,12608,29,Employed,831,True,16647,36648,45368,2,False,48.37627895090725,Medium
38,Married,2,Bachelor’s Degree,Sibling,89489,46051,13,Unemployed,494,True,37544,4969,24710,5,True,57.52857496177581,Medium
41,Married,2,High School,Guardian,90055,42347,47,Unemployed,378,True,8917,18039,33229,3,True,54.26492400018421,Medium
20,Single,5,PhD,Parent,25516,19177,11,Self-Employed,796,True,69007,49449,42105,4,False,66.88695409136963,Medium
52,Single,6,Master’s Degree,Parent,66114,26461,26,Unemployed,604,False,0,0,43960,1,False,41.141526410610666,Medium
47,Single,5,PhD,Sibling,79612,46781,19,Self-Employed,726,True,75020,45605,33312,5,True,56.20393797918394,Medium
47,Married,1,PhD,Sibling,19724,39782,25,Self-Employed,471,True,51507,28345,38640,5,True,60.88977408215898,Medium
65,Single,2,Bachelor’s Degree,Sibling,49327,32868,29,Employed,680,False,0,0,42036,4,True,35.33140550059869,Low
51,Divorced,4,Bachelor’s Degree,Sibling,23935,30277,43,Employed,710,True,66584,36811,25394,0,True,41.790069437229434,Medium
52,Married,0,Master’s Degree,Parent,28226,32728,20,Self-Employed,330,True,25464,49418,28428,5,True,64.25011970157502,Medium
41,Divorced,0,PhD,Parent,78780,22448,3,Self-Employed,747,False,0,0,42248,5,False,42.80277796076264,Medium
47,Married,6,High School,Guardian,105703,17588,31,Self-Employed,359,False,0,0,48558,4,True,47.78417304227687,Medium
19,Single,5,High School,Parent,10679,12024,10,Employed,522,False,0,0,44155,0,False,48.159422488716956,Medium
30,Divorced,5,High School,Guardian,20727,26595,24,Employed,347,True,97674,29440,35047,5,False,77.88323152436217,High
39,Divorced,6,PhD,Guardian,105243,48014,42,Self-Employed,737,False,0,0,31130,3,True,25.72849635810997,Low
37,Divorced,0,PhD,Sibling,102840,33085,34,Employed,515,False,0,0,35747,5,True,36.672118651561206,Low
61,Single,3,Bachelor’s Degree,Sibling,70005,5249,1,Employed,834,False,0,0,32146,2,False,33.714658833932035,Low
36,Divorced,1,High School,Guardian,57372,38120,36,Employed,454,False,0,0,30690,5,False,47.20412360688956,Medium
45,Divorced,6,Bachelor’s Degree,Other,125663,30662,22,Self-Employed,728,False,0,0,48888,5,True,38.461747377728656,Low
34,Married,0,High School,Other,15871,30092,4,Unemployed,612,False,0,0,37208,4,True,49.07689741917657,Medium
63,Married,0,High School,Sibling,10194,22163,16,Employed,455,True,75284,31127,30160,4,True,62.39593432439901,Medium
62,Single,6,Master’s Degree,Guardian,46306,34323,21,Employed,566,True,78611,37789,41726,4,False,64.1459338463664,Medium
22,Married,4,High School,Guardian,35160,1695,5,Employed,519,True,1468,30158,31641,0,True,53.373381987657744,Medium
50,Married,4,High School,Parent,113767,40007,1,Unemployed,537,False,0,0,31550,4,False,47.6176792189371,Medium
42,Single,4,Master’s Degree,Sibling,100397,48049,5,Self-Employed,731,True,59892,5049,43692,2,True,46.71455565994289,Medium
43,Divorced,6,PhD,Guardian,109587,32483,34,Unemployed,680,False,0,0,21312,4,True,32.80943792207792,Low
27,Single,2,PhD,Parent,57252,36034,11,Self-Employed,803,False,0,0,27421,1,False,30.888148435110992,Low
37,Single,0,Master’s Degree,Other,102895,28324,4,Employed,464,True,22259,27510,39288,4,True,57.33808211936999,Medium
35,Married,6,Bachelor’s Degree,Guardian,95618,49468,19,Self-Employed,343,True,81046,29476,36934,0,False,58.8404730312241,Medium
55,Single,4,High School,Sibling,67563,40809,39,Unemployed,435,True,87783,12234,19290,5,True,62.65347724877958,Medium
36,Married,2,Master’s Degree,Parent,132977,29229,12,Employed,300,True,67618,5773,46218,3,False,61.82390101317122,Medium
42,Divorced,2,Bachelor’s Degree,Sibling,59446,10948,28,Unemployed,353,False,0,0,22598,0,False,42.51182683245832,Medium
37,Married,6,Master’s Degree,Parent,99170,24168,15,Unemployed,657,False,0,0,21119,4,True,38.12239757944184,Low
58,Married,2,Master’s Degree,Parent,113144,40178,21,Employed,686,False,0,0,42924,5,False,36.77984086948513,Low
44,Divorced,3,PhD,Sibling,146594,31851,37,Employed,828,True,7936,20103,17093,4,False,36.44366686930091,Low
19,Single,2,Bachelor’s Degree,Guardian,95319,40658,20,Employed,793,False,0,0,30145,4,True,32.66262622455559,Low
65,Divorced,4,Bachelor’s Degree,Sibling,76717,11153,13,Employed,509,False,0,0,44449,5,True,44.85891886524823,Medium
37,Single,2,Bachelor’s Degree,Other,74311,32692,3,Employed,464,False,0,0,29007,5,True,45.90080978907618,Medium
65,Married,4,Bachelor’s Degree,Guardian,107579,45629,28,Unemployed,654,False,0,0,21119,4,True,31.70185693653864,Low
43,Married,4,Bachelor’s Degree,Guardian,119082,8075,14,Self-Employed,842,True,53323,4980,42621,3,True,45.77985949801972,Medium
42,Single,5,Master’s Degree,Other,132058,7336,23,Self-Employed,688,True,61797,35981,20532,5,False,57.78377392557797,Medium
63,Single,6,High School,Sibling,23535,28922,37,Self-Employed,408,True,33320,25625,11977,3,True,54.95951858524455,Medium
50,Single,2,Master’s Degree,Guardian,93621,33681,24,Employed,447,True,72971,29613,10827,5,False,59.14359779404992,Medium
51,Married,0,PhD,Sibling,60943,49715,5,Self-Employed,839,False,0,0,25466,5,True,29.85603525835866,Low
25,Divorced,4,Bachelor’s Degree,Guardian,63022,16972,20,Self-Employed,715,True,46401,41738,33952,5,True,60.47672060329742,Medium
18,Married,3,PhD,Sibling,38002,23318,9,Self-Employed,651,False,0,0,35765,0,True,32.465782271345674,Low
39,Married,6,PhD,Parent,102070,8628,14,Employed,596,False,0,0,16787,5,False,40.41201327438519,Medium
19,Divorced,3,PhD,Sibling,17125,38331,10,Employed,658,True,53196,27401,45158,2,False,58.92320205581652,Medium
32,Divorced,5,High School,Sibling,136999,20515,15,Unemployed,733,False,0,0,10851,1,True,28.22523472414111,Low
31,Divorced,5,Master’s Degree,Guardian,108311,15488,4,Self-Employed,521,False,0,0,31009,0,True,33.19076548954592,Low
64,Married,5,Bachelor’s Degree,Sibling,25442,30946,12,Employed,569,True,55322,22743,47656,3,False,60.97959111540942,Medium
48,Divorced,2,Master’s Degree,Other,133666,7744,1,Employed,374,False,0,0,23380,0,False,35.01918734088607,Low
53,Single,0,Master’s Degree,Other,145371,23200,26,Employed,366,True,31007,32384,27869,0,True,42.796331094224925,Medium
59,Single,5,Bachelor’s Degree,Guardian,147675,14560,28,Self-Employed,794,True,22966,37456,48679,4,True,48.663966324030575,Medium
57,Single,4,High School,Guardian,110432,1441,21,Self-Employed,371,True,3408,48407,21229,1,False,56.90613103435572,Medium
40,Single,0,Bachelor’s Degree,Sibling,90911,10580,45,Unemployed,412,True,53946,48855,40515,1,True,59.03228244819011,Medium
52,Married,6,Master’s Degree,Parent,91207,11998,16,Employed,819,True,85410,17473,49626,2,True,47.48630007736945,Medium
22,Married,4,Master’s Degree,Parent,147521,9789,45,Unemployed,427,True,58818,46202,47475,2,False,64.01452134659667,Medium
44,Single,3,Bachelor’s Degree,Parent,17227,9790,6,Unemployed,679,True,88618,19326,26654,3,False,66.48873004144792,Medium
41,Divorced,0,Bachelor’s Degree,Sibling,121239,49691,16,Employed,582,True,98562,4549,37045,3,True,49.24215492124897,Medium
41,Married,1,Bachelor’s Degree,Other,126941,7726,0,Self-Employed,572,False,0,0,43037,0,True,32.27532014737036,Low
59,Single,2,Bachelor’s Degree,Other,117668,7712,17,Self-Employed,806,False,0,0,17210,2,True,23.807334630192504,Low
29,Single,6,High School,Parent,82321,15482,12,Self-Employed,770,True,78169,13486,36713,2,True,53.841251950815135,Medium
64,Married,0,High School,Sibling,136405,3530,12,Employed,771,True,23726,16654,11346,2,True,34.55197068250898,Low
65,Single,0,High School,Sibling,12397,13969,40,Employed,751,True,92039,14572,31161,3,False,54.06269559270517,Medium
44,Single,5,PhD,Guardian,19066,35842,19,Unemployed,479,False,0,0,33685,5,False,54.444941980289215,Medium
22,Married,6,Bachelor’s Degree,Guardian,137749,28264,35,Self-Employed,672,False,0,0,44436,1,True,29.187065576126002,Low
35,Single,5,Master’s Degree,Parent,128052,19489,14,Self-Employed,591,False,0,0,31661,3,True,36.3618097780234,Low
41,Single,5,PhD,Parent,138752,25322,21,Self-Employed,475,True,52169,690,29579,3,False,53.233692676614154,Medium
19,Married,0,PhD,Other,26638,39656,20,Unemployed,850,True,87838,15349,14956,3,True,48.39894267477203,Medium
50,Divorced,1,PhD,Guardian,126380,46400,38,Unemployed,533,False,0,0,44418,2,True,31.64478301556599,Low
18,Divorced,2,High School,Guardian,109366,5017,7,Employed,625,True,47895,16115,48251,3,False,62.16664613889655,Medium
60,Married,0,PhD,Other,138928,9808,17,Self-Employed,628,False,0,0,45567,4,False,37.47769329649075,Low
33,Divorced,5,Master’s Degree,Sibling,10663,15097,25,Self-Employed,583,True,99339,49797,44551,0,True,59.85517509164595,Medium
45,Single,4,PhD,Other,91010,40336,22,Unemployed,670,False,0,0,27779,1,False,33.1613503214516,Low
22,Single,1,PhD,Other,126665,4790,8,Unemployed,815,False,0,0,27167,1,False,33.124698848669055,Low
24,Single,4,Bachelor’s Degree,Other,71427,34552,43,Unemployed,656,True,27118,8122,23913,0,False,46.37780856406006,Medium
65,Divorced,2,PhD,Parent,94434,26764,0,Unemployed,602,False,0,0,40921,2,False,40.04858303030302,Medium
26,Married,3,Master’s Degree,Guardian,76857,788,46,Employed,384,False,0,0,24703,5,False,47.14284665377177,Medium
58,Single,2,PhD,Other,33315,1295,26,Self-Employed,793,True,80546,17200,18675,5,False,55.64807832182002,Medium
56,Divorced,2,Bachelor’s Degree,Guardian,72379,22221,28,Employed,823,False,0,0,34577,5,True,32.05921474072027,Low
20,Single,3,High School,Sibling,133049,42668,4,Unemployed,709,False,0,0,40970,4,False,47.47123886156397,Medium
40,Married,0,High School,Sibling,63948,26936,17,Self-Employed,633,True,86170,49777,49617,3,False,66.29846066316662,Medium
50,Divorced,2,PhD,Sibling,99152,27611,24,Self-Employed,315,False,0,0,34945,1,True,34.975210651192775,Low
